matrix,priority,characterId,character,characterSlug,pose,family,variant,device,configuration,clothing,equipmentPreset,affect,phase,status,targetAsset,targetFile,exactLegacyAsset,legacyCandidate,optional
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","lab_gown","wrist_ankle_cuffs","neutral","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__neutral.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","lab_gown","wrist_ankle_cuffs","receptive","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__receptive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","lab_gown","wrist_ankle_cuffs","guarded","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__guarded.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","lab_gown","wrist_ankle_cuffs","high_positive","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__high_positive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","lab_gown","wrist_ankle_cuffs","high_negative","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__high_negative.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","lab_gown","wrist_ankle_cuffs","subspace","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__subspace.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","lab_gown","wrist_ankle_cuffs","climax","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__climax.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","lab_gown","wrist_ankle_cuffs","unconscious","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/lab_gown__wrist_ankle_cuffs__unconscious.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","calibration_set","wrist_ankle_cuffs","neutral","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__neutral.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","calibration_set","wrist_ankle_cuffs","receptive","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__receptive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","calibration_set","wrist_ankle_cuffs","guarded","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__guarded.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","calibration_set","wrist_ankle_cuffs","high_positive","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__high_positive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","calibration_set","wrist_ankle_cuffs","high_negative","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__high_negative.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","calibration_set","wrist_ankle_cuffs","subspace","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__subspace.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","calibration_set","wrist_ankle_cuffs","climax","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__climax.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","sitting_spread","","","","","calibration_set","wrist_ankle_cuffs","unconscious","","missing_generate","/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/sitting_spread/calibration_set__wrist_ankle_cuffs__unconscious.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","nude","restraint_belt","neutral","","missing_generate","/character-images/calibration-v4/iona/standing/nude__restraint_belt__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/nude__restraint_belt__neutral.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","nude","restraint_belt","receptive","","missing_generate","/character-images/calibration-v4/iona/standing/nude__restraint_belt__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/nude__restraint_belt__receptive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","nude","restraint_belt","guarded","","missing_generate","/character-images/calibration-v4/iona/standing/nude__restraint_belt__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/nude__restraint_belt__guarded.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","nude","restraint_belt","high_positive","","missing_generate","/character-images/calibration-v4/iona/standing/nude__restraint_belt__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/nude__restraint_belt__high_positive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","nude","restraint_belt","high_negative","","missing_generate","/character-images/calibration-v4/iona/standing/nude__restraint_belt__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/nude__restraint_belt__high_negative.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","nude","restraint_belt","subspace","","missing_generate","/character-images/calibration-v4/iona/standing/nude__restraint_belt__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/nude__restraint_belt__subspace.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","nude","restraint_belt","climax","","missing_generate","/character-images/calibration-v4/iona/standing/nude__restraint_belt__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/nude__restraint_belt__climax.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","nude","restraint_belt","unconscious","","missing_generate","/character-images/calibration-v4/iona/standing/nude__restraint_belt__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/nude__restraint_belt__unconscious.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","underwear","restraint_belt","neutral","","missing_generate","/character-images/calibration-v4/iona/standing/underwear__restraint_belt__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/underwear__restraint_belt__neutral.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","underwear","restraint_belt","receptive","","missing_generate","/character-images/calibration-v4/iona/standing/underwear__restraint_belt__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/underwear__restraint_belt__receptive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","underwear","restraint_belt","guarded","","missing_generate","/character-images/calibration-v4/iona/standing/underwear__restraint_belt__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/underwear__restraint_belt__guarded.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","underwear","restraint_belt","high_positive","","missing_generate","/character-images/calibration-v4/iona/standing/underwear__restraint_belt__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/underwear__restraint_belt__high_positive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","underwear","restraint_belt","high_negative","","missing_generate","/character-images/calibration-v4/iona/standing/underwear__restraint_belt__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/underwear__restraint_belt__high_negative.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","underwear","restraint_belt","subspace","","missing_generate","/character-images/calibration-v4/iona/standing/underwear__restraint_belt__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/underwear__restraint_belt__subspace.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","underwear","restraint_belt","climax","","missing_generate","/character-images/calibration-v4/iona/standing/underwear__restraint_belt__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/underwear__restraint_belt__climax.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","underwear","restraint_belt","unconscious","","missing_generate","/character-images/calibration-v4/iona/standing/underwear__restraint_belt__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/underwear__restraint_belt__unconscious.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress","restraint_belt","neutral","","missing_generate","/character-images/calibration-v4/iona/standing/dress__restraint_belt__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress__restraint_belt__neutral.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress","restraint_belt","receptive","","missing_generate","/character-images/calibration-v4/iona/standing/dress__restraint_belt__receptive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress__restraint_belt__receptive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress","restraint_belt","guarded","","missing_generate","/character-images/calibration-v4/iona/standing/dress__restraint_belt__guarded.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress__restraint_belt__guarded.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress","restraint_belt","high_positive","","missing_generate","/character-images/calibration-v4/iona/standing/dress__restraint_belt__high_positive.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress__restraint_belt__high_positive.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress","restraint_belt","high_negative","","missing_generate","/character-images/calibration-v4/iona/standing/dress__restraint_belt__high_negative.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress__restraint_belt__high_negative.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress","restraint_belt","subspace","","missing_generate","/character-images/calibration-v4/iona/standing/dress__restraint_belt__subspace.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress__restraint_belt__subspace.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress","restraint_belt","climax","","missing_generate","/character-images/calibration-v4/iona/standing/dress__restraint_belt__climax.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress__restraint_belt__climax.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress","restraint_belt","unconscious","","missing_generate","/character-images/calibration-v4/iona/standing/dress__restraint_belt__unconscious.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress__restraint_belt__unconscious.png","","",""
"calibration-avatar","P4","NPC-LAB-01","Иона","iona","standing","","","","","dress_stockings","restraint_belt","neutral","","missing_generate","/character-images/calibration-v4/iona/standing/dress_stockings__restraint_belt__neutral.png","/home/cyberkitty/Projects/cyberjack/cyberjack-v0.01/public/character-images/calibration-v4/iona/standing/dress_stockings__restraint_belt__neutral.png","","",""
