characterId,character,family,variant,wardrobe,restraint,affect,phase,optional,relativePath
"NPC-LAB-01","Иона","capsule","hmd","nude","machine","guarded","sustain","false","public/character-images/interactions-expanded/iona/capsule/hmd/nude__machine__guarded__sustain.png"
"NPC-LAB-01","Иона","capsule","hmd","device_outfit","machine","guarded","sustain","false","public/character-images/interactions-expanded/iona/capsule/hmd/device_outfit__machine__guarded__sustain.png"
"NPC-LAB-01","Иона","capsule","hmd","nude","machine","receptive","sustain","false","public/character-images/interactions-expanded/iona/capsule/hmd/nude__machine__receptive__sustain.png"
"NPC-LAB-01","Иона","capsule","hmd","device_outfit","machine","receptive","sustain","false","public/character-images/interactions-expanded/iona/capsule/hmd/device_outfit__machine__receptive__sustain.png"
"NPC-LAB-01","Иона","capsule","hmd","nude","machine","high_positive","intense","false","public/character-images/interactions-expanded/iona/capsule/hmd/nude__machine__high_positive__intense.png"
"NPC-LAB-01","Иона","capsule","hmd","device_outfit","machine","high_positive","intense","false","public/character-images/interactions-expanded/iona/capsule/hmd/device_outfit__machine__high_positive__intense.png"
"NPC-LAB-01","Иона","capsule","hmd","nude","machine","high_negative","intense","false","public/character-images/interactions-expanded/iona/capsule/hmd/nude__machine__high_negative__intense.png"
"NPC-LAB-01","Иона","capsule","hmd","device_outfit","machine","high_negative","intense","false","public/character-images/interactions-expanded/iona/capsule/hmd/device_outfit__machine__high_negative__intense.png"
"NPC-LAB-01","Иона","capsule","hmd","nude","machine","subspace","intense","false","public/character-images/interactions-expanded/iona/capsule/hmd/nude__machine__subspace__intense.png"
"NPC-LAB-01","Иона","capsule","hmd","device_outfit","machine","subspace","intense","false","public/character-images/interactions-expanded/iona/capsule/hmd/device_outfit__machine__subspace__intense.png"
"NPC-LAB-01","Иона","capsule","hmd","nude","machine","climax","peak","false","public/character-images/interactions-expanded/iona/capsule/hmd/nude__machine__climax__peak.png"
"NPC-LAB-01","Иона","capsule","hmd","device_outfit","machine","climax","peak","false","public/character-images/interactions-expanded/iona/capsule/hmd/device_outfit__machine__climax__peak.png"
"NPC-LAB-01","Иона","capsule","hmd","nude","machine","high_negative","peak","false","public/character-images/interactions-expanded/iona/capsule/hmd/nude__machine__high_negative__peak.png"
"NPC-LAB-01","Иона","capsule","hmd","device_outfit","machine","high_negative","peak","false","public/character-images/interactions-expanded/iona/capsule/hmd/device_outfit__machine__high_negative__peak.png"
"NPC-LAB-01","Иона","capsule","machine","nude","machine","guarded","sustain","false","public/character-images/interactions-expanded/iona/capsule/machine/nude__machine__guarded__sustain.png"
"NPC-LAB-01","Иона","capsule","machine","device_outfit","machine","guarded","sustain","false","public/character-images/interactions-expanded/iona/capsule/machine/device_outfit__machine__guarded__sustain.png"
"NPC-LAB-01","Иона","capsule","machine","nude","machine","receptive","sustain","false","public/character-images/interactions-expanded/iona/capsule/machine/nude__machine__receptive__sustain.png"
"NPC-LAB-01","Иона","capsule","machine","device_outfit","machine","receptive","sustain","false","public/character-images/interactions-expanded/iona/capsule/machine/device_outfit__machine__receptive__sustain.png"
"NPC-LAB-01","Иона","capsule","machine","nude","machine","high_positive","intense","false","public/character-images/interactions-expanded/iona/capsule/machine/nude__machine__high_positive__intense.png"
"NPC-LAB-01","Иона","capsule","machine","device_outfit","machine","high_positive","intense","false","public/character-images/interactions-expanded/iona/capsule/machine/device_outfit__machine__high_positive__intense.png"
"NPC-LAB-01","Иона","capsule","machine","nude","machine","high_negative","intense","false","public/character-images/interactions-expanded/iona/capsule/machine/nude__machine__high_negative__intense.png"
"NPC-LAB-01","Иона","capsule","machine","device_outfit","machine","high_negative","intense","false","public/character-images/interactions-expanded/iona/capsule/machine/device_outfit__machine__high_negative__intense.png"
"NPC-LAB-01","Иона","capsule","machine","nude","machine","subspace","intense","false","public/character-images/interactions-expanded/iona/capsule/machine/nude__machine__subspace__intense.png"
"NPC-LAB-01","Иона","capsule","machine","device_outfit","machine","subspace","intense","false","public/character-images/interactions-expanded/iona/capsule/machine/device_outfit__machine__subspace__intense.png"
"NPC-LAB-01","Иона","capsule","machine","nude","machine","climax","peak","false","public/character-images/interactions-expanded/iona/capsule/machine/nude__machine__climax__peak.png"
"NPC-LAB-01","Иона","capsule","machine","device_outfit","machine","climax","peak","false","public/character-images/interactions-expanded/iona/capsule/machine/device_outfit__machine__climax__peak.png"
"NPC-LAB-01","Иона","capsule","machine","nude","machine","high_negative","peak","false","public/character-images/interactions-expanded/iona/capsule/machine/nude__machine__high_negative__peak.png"
"NPC-LAB-01","Иона","capsule","machine","device_outfit","machine","high_negative","peak","false","public/character-images/interactions-expanded/iona/capsule/machine/device_outfit__machine__high_negative__peak.png"
"NPC-LAB-01","Иона","capsule","electric","nude","machine","guarded","sustain","false","public/character-images/interactions-expanded/iona/capsule/electric/nude__machine__guarded__sustain.png"
"NPC-LAB-01","Иона","capsule","electric","device_outfit","machine","guarded","sustain","false","public/character-images/interactions-expanded/iona/capsule/electric/device_outfit__machine__guarded__sustain.png"
"NPC-LAB-01","Иона","capsule","electric","nude","machine","receptive","sustain","false","public/character-images/interactions-expanded/iona/capsule/electric/nude__machine__receptive__sustain.png"
"NPC-LAB-01","Иона","capsule","electric","device_outfit","machine","receptive","sustain","false","public/character-images/interactions-expanded/iona/capsule/electric/device_outfit__machine__receptive__sustain.png"
"NPC-LAB-01","Иона","capsule","electric","nude","machine","high_positive","intense","false","public/character-images/interactions-expanded/iona/capsule/electric/nude__machine__high_positive__intense.png"
"NPC-LAB-01","Иона","capsule","electric","device_outfit","machine","high_positive","intense","false","public/character-images/interactions-expanded/iona/capsule/electric/device_outfit__machine__high_positive__intense.png"
"NPC-LAB-01","Иона","capsule","electric","nude","machine","high_negative","intense","false","public/character-images/interactions-expanded/iona/capsule/electric/nude__machine__high_negative__intense.png"
"NPC-LAB-01","Иона","capsule","electric","device_outfit","machine","high_negative","intense","false","public/character-images/interactions-expanded/iona/capsule/electric/device_outfit__machine__high_negative__intense.png"
"NPC-LAB-01","Иона","capsule","electric","nude","machine","subspace","intense","false","public/character-images/interactions-expanded/iona/capsule/electric/nude__machine__subspace__intense.png"
"NPC-LAB-01","Иона","capsule","electric","device_outfit","machine","subspace","intense","false","public/character-images/interactions-expanded/iona/capsule/electric/device_outfit__machine__subspace__intense.png"
"NPC-LAB-01","Иона","capsule","electric","nude","machine","climax","peak","false","public/character-images/interactions-expanded/iona/capsule/electric/nude__machine__climax__peak.png"
"NPC-LAB-01","Иона","capsule","electric","device_outfit","machine","climax","peak","false","public/character-images/interactions-expanded/iona/capsule/electric/device_outfit__machine__climax__peak.png"
"NPC-LAB-01","Иона","capsule","electric","nude","machine","high_negative","peak","false","public/character-images/interactions-expanded/iona/capsule/electric/nude__machine__high_negative__peak.png"
"NPC-LAB-01","Иона","capsule","electric","device_outfit","machine","high_negative","peak","false","public/character-images/interactions-expanded/iona/capsule/electric/device_outfit__machine__high_negative__peak.png"
"NPC-LAB-01","Иона","capsule","glory","nude","machine","guarded","sustain","true","public/character-images/interactions-expanded/iona/capsule/glory/nude__machine__guarded__sustain.png"
"NPC-LAB-01","Иона","capsule","glory","underwear","machine","guarded","sustain","true","public/character-images/interactions-expanded/iona/capsule/glory/underwear__machine__guarded__sustain.png"
"NPC-LAB-01","Иона","capsule","glory","nude","machine","receptive","sustain","true","public/character-images/interactions-expanded/iona/capsule/glory/nude__machine__receptive__sustain.png"
"NPC-LAB-01","Иона","capsule","glory","underwear","machine","receptive","sustain","true","public/character-images/interactions-expanded/iona/capsule/glory/underwear__machine__receptive__sustain.png"
"NPC-LAB-01","Иона","capsule","glory","nude","machine","climax","peak","true","public/character-images/interactions-expanded/iona/capsule/glory/nude__machine__climax__peak.png"
"NPC-LAB-01","Иона","capsule","glory","underwear","machine","climax","peak","true","public/character-images/interactions-expanded/iona/capsule/glory/underwear__machine__climax__peak.png"
